index,product_id,customer_id,product_name,Event_Date,Event
31277600,3475,12320275,كاسبرسكي توتال سيكيوريتي 2023,2022-12-11 00:18:05+00:00,purchased
14603756,3476,6448561,بنت الشيخ,2023-02-06 20:58:52+00:00,cart
12671716,3477,4921303,Cardamom,2023-03-28 01:52:34+00:00,cart
9534800,3478,1153534,سيلويت لفه ناقل الفينيل مقاس 9أنش×10أقدام,2023-03-15 06:33:02+00:00,cart
12435954,3479,6613167,Air Force 1 Low Light Bone Sail Starfish Orange (GS),2023-03-27 22:54:28+00:00,cart
1694606,3480,8718482,طقم بيت مخدة قطن - ابيض,2023-02-23 07:06:37+00:00,purchased
3333387,3481,12323783,Converse Chuck Taylor All Star,,wishlist
14307606,3482,1210729,الباقة الرمضانية الرجالية,2023-03-27 04:23:54+00:00,cart
10821760,3483,1123421,حبر 207A أسود الأصلي,2023-03-11 07:32:19+00:00,cart
5568855,3484,6393449,شاهد ڤي آي بي شهر,2023-03-26 19:44:35+00:00,cart
1552213,3485,3948146,ونق قيادة سيارات حديد,2022-12-08 19:42:52+00:00,cart
4938917,3486,4223335,فروة كحلي جاكار 3D,2022-12-31 18:54:06+00:00,cart
13623190,491,5671625,عطر 491,2023-03-26 13:42:13+00:00,cart
16629841,675,4943188,مجموعة يوسرين لوشن للخشونة والجفاف وكريم تقشير البقع,2023-01-19 02:57:38+00:00,purchased
7870408,3487,3397177,بزل خشبي لتعليم الحروف العربية1,2022-12-14 21:21:27+00:00,cart
4376938,3488,14247220,عقال مقصب,2023-02-19 21:07:23+00:00,purchased
16348223,100,11255690,عطر 100,2023-03-01 15:20:07+00:00,cart
1348072,3489,14452216,قرفه سيلاني درجه اولى عضوي 150 جم,2023-03-14 20:50:46+00:00,purchased
10275986,3490,1177161,ربطة شبت,2023-03-15 23:13:41+00:00,cart
8967518,1955,1088864,عطر 1955,2023-03-27 02:41:01+00:00,cart
7030428,3491,3110542,عرض بسكويت بدون سكر 186جم+275جم+250جم,2023-02-12 01:15:11+00:00,cart
12251556,3492,13087212,اسواره وخاتم بتصميم ناعم بلون ذهبي,2023-03-26 23:36:33+00:00,cart
16630917,3493,2585231,فطايرzZ72,2022-12-15 15:55:22+00:00,purchased
25228371,3494,5858407,كونجيتوس فول سوداني مغطى بشوكولا خالي من الغلوتين وزيت النخيل 70 جرام,2023-01-26 12:21:08+00:00,purchased
1903599,3495,3799556,روبرتو كفالي باراديسو,2023-02-16 15:14:46+00:00,cart
2935158,3496,11942106,زيادة متابعين انستقرام,2023-03-05 09:03:00+00:00,cart
4799916,3497,14435052,اسفنجة بف بلندر للاساس,2023-01-15 07:56:10+00:00,purchased
616741,3498,37024,باقه الصيف الازرق |  summer blue bouquet,,wishlist
14638485,3499,11455010,بلوم كولكشن,2023-01-09 21:07:23+00:00,cart
9758839,3110,709296,RK TV  15 Months,2023-03-15 21:03:48+00:00,purchased
39506376,3500,5837263,طقم تمارين نادي مانشستر يونايتد,2023-01-04 03:15:58+00:00,cart
30458604,3501,3874614,كيلي بوشيت | كاكي,2023-01-19 21:57:26+00:00,purchased
28961212,3502,8090079,سجادة صلاة حرير,2022-12-16 13:33:56+00:00,cart
517252,3503,2691480,شماسية مظلة سيارة داخلية للحماية من اشعة الشمس,2023-03-03 18:02:15+00:00,cart
11365266,3504,10115098,حذاء رجالي رسمي مريح أزرق غامق جلد طبيعي,2023-02-06 10:49:19+00:00,cart
6668527,3505,4078605,كوجي سان - صابون للتفتيح,2023-03-22 04:45:44+00:00,cart
15066346,3506,1803165,خزانة ملابس محمولة مصنوعة من قماش غير منسوج مقاوم للماء SM-22474,2023-03-03 05:03:04+00:00,cart
68529,3507,1783859,كبسولات ستاربکس ديكاف اسبريسو نسبريسو,2023-03-27 11:47:23+00:00,cart
36445467,2911,10844122,سوفاج ديور,2022-12-20 04:47:49+00:00,cart
3185804,3508,5441645,عطور فواحة,2023-02-20 16:07:37+00:00,cart
1951911,3509,1632336,شجر نخله مركن أبيض مقاس 150 سم,2023-02-22 23:25:52+00:00,cart
10143530,3510,394341,شماغ كارتير ابيض,2023-03-14 17:42:44+00:00,purchased
12962034,3511,14104020,فستان سهرة طويل 3665,2023-02-02 23:11:24+00:00,purchased
3205681,3512,1506790,"قوي - بريف بطارية متنقلة سعه 20,000ماي امبير بقوة 20 واط - اسود",2023-02-14 00:47:35+00:00,purchased
14373486,3513,1576244,زيت زيتون بكر قطفة أولى 1لتر,2023-03-28 12:34:58+00:00,cart
6885855,3514,1152222,ايشدو بديل ريفلوشن الاسود,2023-03-12 00:14:30+00:00,cart
227965,3515,4071520,كفايات لغوية 2-2 مسارات السنة الثانية,2023-03-12 07:02:51+00:00,purchased
6111190,3516,8801979,صابون بلدي مغربي بالغاسول بزيت الليمون الآساسي من جاردن اوليان-500جم,2023-03-16 07:56:47+00:00,purchased
14275391,3158,14376485,عطر 3158,2023-03-24 23:26:02+00:00,cart
4652455,3517,8541562,عطر 3517,2023-03-23 04:30:00+00:00,purchased
16390352,3518,8104496,عز لون فيلين,2023-03-23 10:34:39+00:00,purchased
1276350,3519,14094724,ايفون 14 برو ماكس  5G جيجا 128 بنفسجي غامق,2023-02-02 01:42:09+00:00,cart
8521244,2915,4594915,زيت الترطيب من فازلين بزبدة الكاكاو 200 مل,2023-02-16 01:29:45+00:00,cart
38730175,3520,6935766,10 كيابل ايفون,2023-01-10 05:12:15+00:00,cart
36928372,3521,9140871,سبيكة ذهب 10 جرام و حلقة 0.2 جرام,2022-12-07 06:42:09+00:00,cart
1306108,3522,2859121,بروش Art Design,,wishlist
3006054,3523,1151119,بوكس حلويات بغطاء شفاف منفصل,2022-12-07 19:52:23+00:00,cart
724151,3524,801254,دقله الحروف العربيه,2023-02-01 19:36:34+00:00,cart
3764324,3525,5070685,ظل 48 لون,2023-02-04 18:33:56+00:00,purchased
38557737,3526,4678977,فيتاكرافت اظرف للكيتن بالدجاج VitaKraft 85g,2023-01-17 15:10:18+00:00,cart
1656514,3527,2952170,سواره بحفر ماسكين يد بعض,2023-01-26 15:33:07+00:00,cart
7134448,1855,7548044,جهاز العاب الطيبين  مع 2 يد تحكم عن بعد (+10000 لعبة),2023-03-28 17:07:01+00:00,purchased
10879951,3528,3862148,عباية ورد,2023-03-22 18:35:23+00:00,cart
4344335,3529,256579,بكج الأنتعاش,2023-02-07 15:13:09+00:00,cart
21698636,1972,820768,دهن عود كمبودي فاخر + براشين مميز + مسك الطيب,2023-01-27 22:12:42+00:00,cart
10556013,3530,2239865,ساعة ذكية  Ultra 8  لون برتقالي,2023-02-15 16:36:34+00:00,cart
11948238,3531,4149338,ورق بلوت ربعها قطعة واحدة,2022-12-06 14:34:55+00:00,cart
749442,3532,1673689,شراب حلاو بقر ابيض,,wishlist
10975465,3533,146754,معمول عرائسي فاخر,2023-01-30 18:30:03+00:00,cart
12431076,3534,203645,لعبة قطط شكل كرة بلاستيكية,2023-03-25 13:04:00+00:00,cart
33700672,3535,11391087,قبوع الشتاء المضيئ,2023-01-10 04:21:57+00:00,cart
6421884,3536,3990317,محدد روز وود - Rosewood Lipliner,2023-03-24 01:22:27+00:00,cart
29334082,274,13761765,عطر 274,2022-12-31 20:54:33+00:00,purchased
8003787,3537,2875384,دمية على شكل خروف نائم - 23x15cm,2023-02-13 20:54:27+00:00,cart
29379932,379,849598,عطر 379,2023-01-03 09:11:09+00:00,purchased
5872509,3538,13358383,حذاء مطرز بدون اصبع 0532,2023-03-02 20:13:13+00:00,purchased
13423557,3190,1231373,F31 - فيزي ليبر انتنس سان لوران,2023-02-02 10:49:50+00:00,cart
13207298,126,182574,ماكينة  لكامل الجسم للرجال والنساء لون أسود,2023-02-19 19:46:45+00:00,purchased
5249769,3539,13144638,ايفون 14 بروماكس 128 جيجابايت بنفسجى 5G,2023-03-09 00:09:51+00:00,cart
14494990,3540,11379989,حذاء شرقي مطرز,2023-03-03 10:38:42+00:00,cart
9462060,3541,3627924,مبخرة شعر الكترونية متعددة الاستخدامات من شركة باستك,2023-02-23 19:04:40+00:00,cart
13617214,3542,6255777,المعاصر ماث صف سادس إبتدائي ترم 1    2023,2023-01-15 17:43:24+00:00,purchased
7506730,379,4623131,عطر 379,2023-02-28 18:36:35+00:00,cart
160977,3543,2053864,كريم بينك شوقر ( لليدين و الأقدام),,wishlist
13649646,3544,1260438,اليمن سبأ لاهوائي - بلاك نايت | Sabaa,2023-03-27 00:30:07+00:00,purchased
19844985,3545,597621,سيترولين اولمب,2022-12-30 13:10:48+00:00,purchased
6599332,3546,999018,اشتراك تطبيقات البلس مع سناب بلس ضد الباند سنه كامله,2023-03-05 23:33:03+00:00,purchased
4857109,3547,14269898,مجموعة الماتشا,2023-02-22 09:23:02+00:00,cart
1334681,3548,3503577,اشتراك شاهد VIP   ( 30 يوم ) ( رسمي - مضمون ),2023-03-09 02:08:32+00:00,purchased
4648299,3549,901437,عرض 3 علب دخن وادي بيضان المدينة المنورة مطحون ومحمص,2023-03-21 07:14:23+00:00,cart
14911065,3550,14150704,CRISTIANO RONALDO | كريستيانو رونالدو,2023-02-08 03:51:50+00:00,cart
20973401,3551,6542064,شماغ صوف كشميري,2023-01-06 15:27:49+00:00,cart
11807292,1781,7854655,عرض الشتوية,2023-01-07 10:42:18+00:00,purchased
2066004,3552,465089,فلفل حار أحمر (نصف كيلو),2023-02-26 16:27:55+00:00,cart
2142787,3553,12265787,طقم مانشستر يونايتد الاحتياطي 2022/2023,2023-01-25 17:27:01+00:00,cart
871480,3554,6368334,طقم الاتحاد الاساسي   2022-2021,2023-02-01 16:04:55+00:00,cart
14161694,3555,3952900,باقة ضيافة أشقر الشاملة,2022-12-29 00:28:32+00:00,cart
9685065,2147,1184861,سمبوسة - ابيض مقرمش,2023-02-26 10:26:49+00:00,purchased
11097685,3262,3455055,عرض عسل السدر الطبيعي,2023-03-14 02:09:24+00:00,cart
13067075,3556,1092496,جايجون - قناع جل للعيون بخلاصة الشاي الاخضر,2023-03-02 15:06:42+00:00,purchased
11011557,3557,1095583,سمك فيليه مجمد كيس 2 كيلو,2023-02-24 07:02:36+00:00,purchased
4345549,3558,7621580,#244,2023-03-27 14:43:44+00:00,cart
9922531,3559,212,فوتوكارد كوك bts,2022-12-28 10:18:36+00:00,cart
16579723,74,1496126,بوكس كيري روز,2023-03-05 14:51:48+00:00,purchased
6036291,1394,3070976,شابورة كيك,2023-02-02 01:29:19+00:00,purchased
11862487,3560,10343808,Ramadan Bazaar Table - Children,2023-02-12 16:32:59+00:00,purchased
5575902,3561,5148839,مجموعة العناية الصيفية للوجه والجسم,2023-01-18 22:28:59+00:00,cart
11042213,90,4369892,اشتراك تطبيقات البلس لمده سنه كامله,2023-03-07 23:59:46+00:00,purchased
35693708,3562,10011492,عرض عطور مانفستو المثيرة,2022-12-29 16:18:31+00:00,cart
11176530,789,5112987,قماش رجالي ( 2 كريمي + 1 أبيض ),2023-03-14 08:58:10+00:00,cart
2740004,3563,3382159,ثلاجة عرض جنرال سوبريم 92 لتر اسود General Supreme Refrigerator Glass Display GS132,2023-03-26 19:43:00+00:00,purchased
14029355,3564,1107191,صابونية النيلة,2023-03-03 17:04:32+00:00,purchased
5967853,3565,2461230,mixed colors,2022-12-31 00:58:55+00:00,cart
10014546,3566,2270227,3قهوه مختصه,2023-02-02 15:56:16+00:00,purchased
15382475,3567,7199286,shmok_53,2023-03-31 12:18:53+00:00,cart
2606551,3568,9118900,ليف - طلاء أظافر Azurite 02,,wishlist
2365086,3569,4085084,لاروش بوزيه بلسم لعلاج حالات الجلد الجاف 75 مل,,wishlist
8670903,3570,7205137,ياده - ماسك الرمان,2022-12-11 20:25:22+00:00,cart
21935414,3571,3215951,2 × كريم دريمس + العبوة الثالثة مجاناً,2023-01-25 07:07:27+00:00,cart
3762457,3572,3297030,طقم زبادي سلطة 3ح بغطاء 8348,,wishlist
31568516,3573,3486840,بروتين الشعر ( الوسط),2023-01-24 19:56:52+00:00,purchased
7817666,3574,5941660,W148,2022-12-17 02:24:59+00:00,cart
10182767,3575,6509881,الحقيبة الشتوية (3 قطع),2022-12-03 17:30:32+00:00,purchased
10295576,3576,2198829,الكورس العلاجي لمدة 3 أشهر لزيت الحشيش,2022-12-31 03:21:20+00:00,purchased
14974626,3577,5734921,مشكل mix كبير,2023-03-14 10:26:23+00:00,cart
448422,3578,859461,سير كهربائي Treadmill 5030-A,2023-02-02 21:39:41+00:00,cart
6592798,3579,14264160,نعيمي هرفي,2023-02-21 21:01:36+00:00,purchased
50769,3580,124106,Freshton Diva aloe vera,2023-03-22 02:36:56+00:00,cart
3619636,3581,11684975,HEETS AMBEER SELECTION هيتس عنبر,2023-03-15 15:31:00+00:00,cart
8485986,3582,3506130,حري بلدي,2023-02-19 13:25:08+00:00,cart
7758624,3583,1375357,تعليقة بطاقة عمل فضي معدن,2023-02-04 19:37:32+00:00,purchased
1010462,3584,6708399,مجموعة عطور الجسم سالي من شيكفين-3 قطع,2023-01-07 23:03:27+00:00,cart
10159317,3585,11753370,"نسخ 20 سياره مهكره بحسابك (PS4,PS5)",2023-02-01 19:14:52+00:00,purchased
10076659,3586,577669,مجموعة الديتوكس بخلاصة النعناع و الليمون و الزنجبيل 500 مل,2023-03-25 00:25:03+00:00,purchased
4295256,3587,575803,#241,2023-03-02 23:22:21+00:00,cart
2410616,3588,381010,عطر 3588,2023-02-13 00:16:33+00:00,purchased
7584327,3589,1475260,قاطع سكين 100 أمبير الترا الفنار,2023-03-31 02:26:39+00:00,cart
16669932,3590,6309645,كمادة هير ون الحرارية | أبيض,2023-03-26 02:23:04+00:00,purchased
10038332,3591,2571123,تجديد اشتراك باقة ريد بُل مزاجي 207 اللامحدودة,2023-02-02 06:39:41+00:00,purchased
2468750,3592,764887,ايفون 13 128 جيجابايت اسود 5G,2022-12-10 21:08:35+00:00,cart
3668840,3593,14094318,ابل ايفون 14 برو سعة 256 جيجا 5G + هدايا  مميزة,2023-02-03 10:15:35+00:00,cart
14756749,3594,2769458,ايسنس - ايلاينر لاش برينسيس اسود مقاوم للماء,2023-02-28 14:03:42+00:00,cart
7985539,3595,2729202,مباخر يوم التأسيس,2023-02-10 17:24:39+00:00,cart
1515429,3596,2372749,123 فام انتس دولتشي,2023-03-05 14:54:44+00:00,purchased
9394704,3597,8524058,منخل استيل بيد كبيرSH18904,2023-02-03 21:11:51+00:00,cart
4954987,3598,5373756,سجادة الجماعة -اكسب اجرك واجر من صلى معك-,2023-02-25 18:33:08+00:00,cart
3439075,3599,904897,ظروف جي فيول متنوعة عدد 3,2023-03-25 14:46:29+00:00,cart
2129804,776,9618840,بهارات الكيجن,2023-02-07 14:16:39+00:00,cart
5421837,3600,4591692,تجميعة GTX 1660 SUPER  I5 10400f اقساط,2023-03-30 01:55:36+00:00,cart
1958577,2465,8155912,سكاندال جان بول غوتييه,2023-02-02 07:34:06+00:00,cart
2428750,474,4521480,عطر 474,2023-02-14 21:53:17+00:00,cart
2061227,3601,6748326,كيلو ملكي + كيلو عرائسي مجانا ( أربع علب ),2023-02-22 19:42:47+00:00,cart
495374,3602,7926726,عينة بربري بودي او دو بارفيوم 2مل,2023-03-31 09:44:22+00:00,purchased
2171628,201,9547028,بديل مكعبات الدجاج 220 جرام,2023-02-21 19:00:58+00:00,purchased
16943392,3603,4759406,فستان A31,2023-03-12 05:37:29+00:00,purchased
3647667,3604,8078249,عباية مميزة بكم تُل,,wishlist
4086178,3605,13433602,سيرفر قهوة مقطرة 02,2023-02-16 10:45:18+00:00,purchased
490274,3606,272989,جزمة ماركة اون راننج On Running Cloud 5 Waterproof- رجالي,2023-02-12 19:17:51+00:00,purchased
406658,3607,6503407,عطر 3607,2023-03-13 07:40:42+00:00,cart
11759883,3608,3738375,تين مجفف,2023-02-11 09:17:34+00:00,cart
6088623,1070,14113006,بكج أرجوان الإقتصادي,2023-02-04 00:50:58+00:00,purchased
37640184,3609,5744778,بيوديرما غسول للبشرة الدهنية 200مل,2023-01-07 15:12:40+00:00,cart
8470055,3610,3017616,قطرة تطويل الرموش,2023-01-23 17:25:09+00:00,cart
3438757,3611,14339012,قناع مرطب للبشرة - الدببة الثلاثة WE BARE BEARS,2023-03-25 13:49:17+00:00,cart
12517559,3612,1886999,مطهر ارضيات داك ورد 3ليتر,2023-03-01 01:25:29+00:00,purchased
2013312,3613,223414,محمصة قوته - كولومبيا زهرة الاوركيد 250g,2023-02-27 02:48:23+00:00,cart
7044346,3614,9557158,نظارة ماركة لويس فيتون لون اسود كامل,2023-03-27 15:58:43+00:00,purchased
12956353,3615,7507260,ونق قناصة حديد,2023-02-15 01:57:29+00:00,cart
20343839,3616,12756454,ملف نتفلكس شخصي,2023-01-04 17:30:01+00:00,cart
17949289,3617,1300843,غترة الرويس قطري  - صناعة ياباني,2022-12-02 00:41:07+00:00,cart
17141128,3618,1952638,تعليقات بي كسرات لعوده حسب أشكل وتصميم لي ترغب به,2023-03-12 02:48:54+00:00,purchased
591381,3619,1095544,كريم تفتيح الجسم,2023-02-07 21:54:51+00:00,cart
17114848,3620,9735258,Bleu Man,2023-03-22 16:23:39+00:00,purchased
8961636,3621,1535993,عطر 3621,2023-03-26 10:14:09+00:00,purchased
2047087,3622,1406781,صوص مونين وايت شوكليت Monin 1.89L,2022-12-23 04:24:07+00:00,purchased
14363045,3623,11350667,$5 مجوهرة يلا لودو,2023-03-28 05:43:17+00:00,purchased
33505844,3624,7264276,"قلادة كرستال ""أزرق""",2022-12-25 03:34:25+00:00,purchased
21864127,1290,4926545,الأعشاب السبعة,2023-01-11 16:20:32+00:00,purchased
10260671,3625,4046489,الباهر كونكت بلس صف خامس ابتدائي ترم 2  2023,2023-02-01 11:00:13+00:00,purchased
179049,2912,2294524,عباية بسحاب مخفي وجيوب,,wishlist
477422,3626,8343558,زبدة الشيا من ناو 207 مل,2023-03-30 02:25:55+00:00,cart
14787310,3627,11256632,نتفلكس 3اشهر,2023-02-01 20:49:44+00:00,purchased
32740650,3628,8817,عباية شامواه نص كلوش,2022-12-03 22:15:22+00:00,cart
9440021,3629,14110748,تشوكو - كولومبيا 250G,2023-02-03 20:34:17+00:00,cart
9850248,3630,13260595,رويال كانين هايبتك للقطط 2 كيلو,2023-03-28 18:10:41+00:00,purchased
8596588,3631,1147003,ابل مجدد -ايربودز برو AirPods Pro ماق سيف,2023-01-27 12:28:12+00:00,cart
13554527,3632,1463557,لوحة تعريف الاسم,2023-02-28 17:41:58+00:00,purchased
13643606,3633,278416,ساعه رجاليه,2023-02-21 02:38:08+00:00,purchased
3023774,3634,1659438,عباية كتان كلاسيكية باكمام مطرزة بالسدو (93),2023-03-30 01:08:59+00:00,purchased
3090879,3635,80530,استشوار ساموران قطعتين MU-2020-2,2023-03-14 03:23:18+00:00,cart
25716633,3636,208944,قوالب  زجاج,2023-01-02 15:08:36+00:00,purchased
5565013,3637,5785010,اوز ناتشورال - سيروم حمض الهيالورونيك 30 مل,2023-02-18 01:53:27+00:00,cart
10442114,1457,876589,عطر 1457,2023-02-23 11:53:24+00:00,cart
91499,3638,13776815,استشوار شعر مع فرشتين من دافينا DV-702,2023-01-09 19:16:06+00:00,purchased
14889411,3639,5545183,شوز نايك جاكيموس الجديد,2023-03-27 20:27:57+00:00,purchased
7647354,2177,12513213,كورس العروسة,2023-03-03 14:44:02+00:00,cart
7157618,3640,1032652,كود شارب شوتر اندرويد (المقلد) شهر 31 يوم,2023-02-24 02:59:37+00:00,purchased
4799251,3641,8206319,مجموعة (جل + بخاخ ) جوز الهند من ناتشر واي,2023-01-11 09:04:44+00:00,purchased
8552978,1862,14290329,عطر 1862,2023-03-29 04:33:40+00:00,cart
11639051,3642,8146860,$25 مجوهرة  يلا لودو,2023-01-09 21:23:22+00:00,purchased
1525684,3643,5927529,Tiger  100ML,2022-12-30 12:04:02+00:00,purchased
4469172,3644,13352130,بودرة منثورة من ماكس اليجنس 3,2023-03-24 00:14:57+00:00,cart
16174844,3645,3689909,ساعة يد رجالية,2023-03-09 16:44:27+00:00,cart
13519646,1048,1325057,كوبن توباكو,2023-03-25 09:14:25+00:00,cart
5224026,3646,4476679,مجفف الخضروات المطور,2023-02-12 22:44:01+00:00,cart
13824511,3647,4356540,بكج G6,2022-12-12 08:03:58+00:00,cart
11973131,690,10694399,ماسك الريم,2023-03-03 04:51:49+00:00,cart
26495408,2484,11295617,عطر 2484,2022-12-06 21:56:37+00:00,cart
22195191,3648,9769690,ريفولوشن ميك اب باليت FIERCE MIND اضاءه هايلايتر بودر - 4 الوان,2022-12-03 15:54:46+00:00,cart
15383599,3649,1543657,قميص نسائي مشجر بياقة على شكل V,2023-03-01 07:17:58+00:00,cart
5314018,3650,3691602,طقم ولادي,2023-03-03 15:12:36+00:00,cart
10922064,3651,2239161,حساب نتفلكس Netflix | شهر ( رسمي 4K )((شاشة)),2023-02-14 06:21:12+00:00,purchased
10054597,3652,9361727,عرض القماش الكوري,2023-03-31 12:11:59+00:00,purchased
39251558,3653,12036149,سيروم  متقدم ومركّز مضاد للتجاعيد جرعه واحده,2023-01-22 02:01:00+00:00,cart
15975065,3654,13138406,جلابيه قطعتين سدو هندي+ لينن هندي,2023-03-16 00:58:03+00:00,cart
9623795,3655,12887333,بوكس مستكة لتوزيعات رمضان,2023-02-28 21:47:22+00:00,purchased
9434430,2244,5535635,3 اقمشة فاخرة,2023-03-25 04:19:50+00:00,purchased
5410029,3656,6095557,كريم المحلب كويت شوب,2022-12-28 01:48:16+00:00,purchased
3913764,3657,413811,أوفيس بروفيشنال بلاس 2021 يرتبط بالايميل,2023-02-13 22:50:53+00:00,purchased
14879111,3658,7999755,ألف شمس ساطعة,2023-02-21 01:11:13+00:00,cart
17226974,3659,1745936,كرتون ماء 20 علبه بدون عباره شامل التوصيل للمسجد> او الجامع,2023-03-18 16:55:13+00:00,purchased
14431350,3660,14095583,عطر 3660,2023-02-02 08:03:59+00:00,purchased
12153595,3661,4814927,حسابات عشوائيه تيك توك,2023-02-01 13:52:14+00:00,purchased
815889,3662,822894,طقم الهلال الاساسي,2023-02-14 17:07:39+00:00,cart
11249275,3663,10372032,باوتش Dior الأصلي,2023-02-18 22:27:41+00:00,cart
9426820,3664,2792368,ساعة نوير - سفاير شفاف,2023-03-20 16:38:14+00:00,cart
10992849,126,3149712,ماكينة  لكامل الجسم للرجال والنساء لون أسود,2023-03-26 08:04:37+00:00,cart
8750927,3665,3349951,سمبوسة مستاف مقرمش بر,2023-03-12 20:00:46+00:00,purchased
16953776,3666,14375295,توت باق Guess ( اصلية ) - بني,2023-03-04 08:30:03+00:00,cart
14250616,3667,3813810,عظم 100 جرام,2023-02-15 15:43:42+00:00,cart
3020846,474,261431,عطر 474,,wishlist
11781421,3668,2308811,شوز نايك بنفسجي,2023-03-31 01:02:37+00:00,cart
9242827,3669,5092349,نارس كونسيلر كريمي مشع-كاسترد-6مل,2023-01-26 08:45:29+00:00,cart
7606397,3670,324168,جل كريم ايفاكلار ديو+ من لاروش بوزاي - 40مل,2023-02-18 14:50:52+00:00,cart
9470647,3671,1710875,الطقم المريح-موف فاتح,2023-02-28 02:32:15+00:00,cart
304221,3672,6160546,توليب - Tulip,2023-02-23 14:01:06+00:00,cart
1224406,3673,581778,مجموعة (12) قاعدة اكرلك استاند,2022-10-21 13:27:23+00:00,search_keyword
19086880,347,2675359,بكج الـ VIP,2022-12-02 17:27:13+00:00,purchased
7964930,3674,9471616,قاعدة قهوة خشبية 8قطع لون بني - H-01-02,2023-03-07 17:37:01+00:00,cart
1158722,3675,8329892,سير كهربائي - 505F,2022-12-18 17:23:56+00:00,cart
20963591,3676,4438106,Royal Amber,2023-01-05 21:53:13+00:00,purchased
14614607,3677,11402271,حذاء شرقي مطرز,2023-03-27 15:59:33+00:00,cart
13086628,854,10790141,عطر 854,2023-01-14 03:41:18+00:00,cart
27442065,3678,5962730,"كيلو شمع صويا ""حبيبات""",2023-01-13 19:38:52+00:00,cart
2067257,3679,4675078,مجموعة كنوز,2023-02-26 15:12:49+00:00,purchased
16087896,3680,12824865,ساعه ذكيه 8 الترا مقاس 49 بميزة تدعم المكالمات و الرسائل و اللغة العربية + هدية سوار اضافي,2023-01-21 21:06:44+00:00,cart
12207,3681,8522362,لوشن الترطيب اليومي  15 خالي من العطور 16.9 أونصة سائلة 500 مل,2023-03-06 11:49:44+00:00,cart
12497515,3682,1791919,افالون افوجين 5% محلول,2023-02-08 03:00:25+00:00,cart
13475058,411,1561921,La Lune,2023-03-24 12:47:45+00:00,cart
1695383,3683,7512636,اكسير الشعر,2023-03-21 00:20:10+00:00,cart
5601198,698,8511205,كريم عرق السوس للتفتيح من ناتشورز انسر,2023-02-02 00:56:32+00:00,cart
11211036,3684,7194976,Lujain pencil النسخة المطورة,2022-12-28 00:46:59+00:00,purchased
13321286,3685,1073701,وودن كوفي | اظرف قهوة مختصة | كولومبيا,2023-01-31 19:41:22+00:00,purchased
838830,833,5815152,ويندوز 10 برو,2023-02-25 17:18:16+00:00,purchased
3619815,3686,2264875,بكج تيك 21 كفر ايفو كلير + حمايه شاشة امباكت جلاس,2023-02-20 17:37:12+00:00,cart
7428031,3687,10609146,كبسولات دولتشي أمريكانو انتنسو,2022-12-24 21:15:58+00:00,cart
1206196,3688,10352770,كرت اهداء حسب الطلب - مجانأً,2023-03-01 02:13:56+00:00,cart
36317186,3689,13481583,فينوس مطهر 4 لتر زهور,2022-12-21 15:48:52+00:00,cart
5869873,2832,6515674,عبوة زبت +(مشط  التوزيع مجانا),2023-03-01 19:29:35+00:00,cart
15463490,3690,14031015,مناكير لون كازو NP Cashew,2023-01-26 23:23:53+00:00,cart
2399403,3691,9942453,يولاند بيوتي - ايلاينر قلم ضد الماء 16,2023-03-25 23:45:20+00:00,cart
15293092,3692,12677717,كورس موارد بشريه HR 211,2023-03-10 15:29:21+00:00,purchased
19790291,3693,1994742,فانيش 1.8 لتر مع عبوة مجانية 500 مل ملون,2023-01-21 11:56:43+00:00,purchased
2118055,3694,74978,ملاي T3 المطور,2023-03-28 18:07:10+00:00,purchased
522366,98,1909584,عطر 098,2022-11-07 14:21:32+00:00,search_keyword
382084,3695,6142395,عباية برباط على الخصر,,wishlist
12534510,3696,1106648,اكياس نفايات 55 جالون ابو ربطة,2023-03-29 21:48:51+00:00,purchased
12462000,3697,6454792,3 تنك 2 لتر,2023-03-29 19:48:23+00:00,purchased
6427907,3698,358274,عصير الربيع 250 مل,2023-01-06 19:01:51+00:00,purchased
15448927,3699,2453094,زيادة متابعين تيك توك,2023-03-20 09:39:11+00:00,purchased
4756408,3700,9676127,مبخر مربع اسود كبير زقزاق مع شكل صدف,2023-03-13 11:18:55+00:00,cart
10091904,3701,14599762,نظارة طبية - فاربن,2023-03-28 19:06:07+00:00,cart
26962197,126,3619563,ماكينة  لكامل الجسم للرجال والنساء لون أزرق غامق مميز,2023-01-03 21:13:51+00:00,purchased
2328924,3702,1528129,3قهوه مختصه,2023-02-12 18:07:01+00:00,cart
10763427,3703,10818815,فلاتر 02 ورقية 40 حبة-أبيض,2023-02-07 13:43:29+00:00,cart
15235472,3704,2742151,عطر 3704,2023-03-06 16:34:31+00:00,purchased
14735251,3705,10164238,New Balance,2023-02-01 22:30:56+00:00,cart
13182474,3706,1482842,مجموعة | محمصة بيكولو,2023-01-17 09:29:53+00:00,cart
12791991,3707,8384960,فانيله نص كم حلق دروش رجالي,2023-03-17 10:29:51+00:00,cart
3071857,3708,6399014,شراريب (12 قطعة),2022-12-23 05:22:27+00:00,cart
14948019,3709,2193746,شيبس حلقات البصل Funyuns الامريكي حار,2023-03-07 13:22:35+00:00,cart
17987124,3710,2246387,حقيبة كوتش كتف وكروس حجم وسط,2023-01-01 10:28:56+00:00,cart
14810385,3711,1171155,اداة مساج,2023-01-08 11:24:37+00:00,cart
